Order_Id,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Platform,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Final_Amount,Payment_Method,Order_Status,Delivery_Days,Rating,Brand,Cost,Profit,Profit Margin (%),Warehouse,Courier Partner,Order Priority,Return Reason
ORD110986,10/1/2024,CUST4563,Ritu Shah,Female,36,Ranchi,Jharkhand,Ajio,Beauty & Personal Care,Makeup,Philips Hair Dryer,212.2,4,15,127.32,721.48,Debit Card,Delivered,4,4,Dell,406.59,314.89,43.65,Delhi WH,Delhivery,High,Wrong Item
ORD109941,10/1/2024,CUST8319,Arjun Patel,Male,22,Visakhapatnam,Andhra Pradesh,Meesho,Grocery,Staples,Aashirvaad Atta 5kg,752.68,2,0,0,1505.36,Credit Card,Delivered,5,4,Apple,1005.08,500.28,33.23,Delhi WH,DTDC,High,Damaged
ORD104413,10/1/2024,CUST3686,Ankit Sen,Male,59,Ranchi,Jharkhand,Myntra,Books,Self-Help,NCERT Class 10 Set,527.33,3,0,0,1581.99,EMI,Delivered,10,5,HP,895.82,686.17,43.37,Mumbai WH,Blue Dart,Low,Damaged
ORD103567,10/1/2024,CUST7335,Sunita Chauhan,Female,30,Ahmedabad,Gujarat,Flipkart,Beauty & Personal Care,Haircare,Mamaearth Face Wash,767.15,1,20,153.43,613.72,Cash on Delivery,Returned,8,2,Apple,342.27,271.45,44.23,Delhi WH,Delhivery,Medium,Damaged
ORD102516,10/2/2024,CUST2270,Shreya Nair,Female,59,Indore,Madhya Pradesh,Amazon,Fashion,Kids Wear,Ethnic Kurti Set,3685.74,4,50,7371.48,7371.48,Credit Card,Delivered,4,4,Boat,4395.18,2976.3,40.38,Kolkata WH,Delhivery,Medium,No Return
ORD107662,10/2/2024,CUST2707,Rahul Chauhan,Male,45,Jaipur,Rajasthan,Flipkart,Electronics,Smartwatches,boAt Airdopes 141,12296.22,1,15,1844.43,10451.79,Net Banking,Delivered,4,2,HP,6057.21,4394.58,42.05,Bengaluru WH,DTDC,High,No Return
ORD103722,10/2/2024,CUST3014,Anjali Sharma,Female,41,Noida,Uttar Pradesh,Flipkart,Grocery,Snacks,Amul Ghee 500ml,556.08,1,30,166.82,389.26,Credit Card,Delivered,5,4,Dell,263.1,126.16,32.41,Delhi WH,Delhivery,High,No Return
ORD103466,10/2/2024,CUST6356,Sunita Iyer,Female,51,Pune,Maharashtra,Ajio,Electronics,Cameras,HP Pavilion 15,17767.28,1,0,0,17767.28,UPI,Returned,3,2,Adidas,12129.58,5637.7,31.73,Kolkata WH,DTDC,Low,Damaged
ORD112762,10/2/2024,CUST3652,Sanjay Singh,Male,36,Jaipur,Rajasthan,Flipkart,Electronics,Headphones,boAt Airdopes 141,12247.36,3,10,3674.21,33067.87,Credit Card,Returned,8,3,Apple,19150.67,13917.2,42.09,Delhi WH,Blue Dart,High,Damaged
ORD119235,10/2/2024,CUST7607,Anjali Bose,Female,59,Ranchi,Jharkhand,Ajio,Home & Kitchen,Kitchen Appliances,Philips Mixer Grinder,4157.54,2,0,0,8315.08,Debit Card,Cancelled,4.381534772,4,Dell,6566.85,1748.23,21.02,Kolkata WH,Delhivery,Medium,Damaged
ORD107395,10/2/2024,CUST4921,Kirti Das,Female,44,Hyderabad,Telangana,Amazon,Electronics,Smartwatches,Samsung Galaxy M14,2716.71,2,15,815.01,4618.41,Cash on Delivery,Delivered,6,3,Samsung,2977.68,1640.73,35.53,Mumbai WH,Ekart,Medium,Late Delivery
ORD107405,10/2/2024,CUST3379,Suresh Chatterjee,Male,21,Patna,Bihar,Flipkart,Electronics,Smartwatches,Sony WH-CH520,3955.29,1,15,593.29,3362,Net Banking,Delivered,2,5,Adidas,2624.64,737.36,21.93,Bengaluru WH,DTDC,High,Wrong Item
ORD108074,10/2/2024,CUST3513,Anil Chauhan,Male,45,Hyderabad,Telangana,Flipkart,Electronics,Laptops,Canon EOS 1500D,16323.82,1,10,1632.38,14691.44,UPI,Delivered,4,4,Adidas,10522.03,4169.41,28.38,Kolkata WH,Delhivery,High,Late Delivery
ORD111768,10/2/2024,CUST2836,Aditya Singh,Male,44,Noida,Uttar Pradesh,Flipkart,Electronics,Laptops,Lenovo Tab M10,1005.17,1,50,502.58,502.59,Debit Card,Returned,6,1,Nike,426.87,75.72,15.07,Delhi WH,Blue Dart,High,Late Delivery
ORD113234,10/2/2024,CUST4206,Priya Mishra,Female,39,Gurugram,Haryana,Amazon,Fashion,Women's Clothing,Running Shoes,319.68,4,15,191.81,1086.91,Credit Card,Delivered,4,4,Samsung,907.29,179.62,16.53,Mumbai WH,DTDC,Medium,Wrong Item
ORD118457,10/2/2024,CUST3792,Sunita Sen,Female,50,Ranchi,Jharkhand,Amazon,Beauty & Personal Care,Grooming,Nykaa Matte Lipstick,221.1,4,5,44.22,840.18,Credit Card,Delivered,2,5,Boat,590.67,249.51,29.7,Kolkata WH,Delhivery,High,Damaged
ORD102941,10/2/2024,CUST1898,Kirti Chatterjee,Female,34,Vadodara,Gujarat,Flipkart,Sports & Fitness,Cycles,Resistance Bands Set,626.52,2,5,62.65,1190.39,Debit Card,Delivered,5,5,Dell,712.29,478.1,40.16,Delhi WH,Ekart,Low,No Return
ORD102219,10/2/2024,CUST3883,Swati Shah,Female,26,Indore,Madhya Pradesh,Amazon,Grocery,Snacks,Fortune Sunflower Oil 1L,621.44,4,30,745.73,1740.03,Debit Card,Delivered,7,4,Adidas,1472.42,267.61,15.38,Mumbai WH,Ekart,Low,No Return
ORD100543,10/2/2024,CUST5213,Rajesh Singh,Male,49,Kolkata,West Bengal,Flipkart,Books,Academic,Rich Dad Poor Dad,175.14,1,10,17.51,157.63,Cash on Delivery,Delivered,10,4,Dell,110.97,46.66,29.6,Kolkata WH,Blue Dart,High,Damaged
ORD100870,10/2/2024,CUST6287,Nikhil Sharma,Male,42,Patna,Bihar,Flipkart,Fashion,Men's Clothing,Kids T-Shirt Combo,3888.31,1,10,388.83,3499.48,Credit Card,Returned,4,2,Dell,2871.92,627.56,17.93,Mumbai WH,Delhivery,Medium,Wrong Item
ORD119042,10/2/2024,CUST1514,Manoj Bose,Male,46,Kanpur,Uttar Pradesh,Myntra,Books,Children's Books,The Alchemist,225.72,1,20,45.14,180.58,Credit Card,Cancelled,4.381534772,4,Dell,113.05,67.53,37.4,Kolkata WH,DTDC,Medium,Late Delivery
ORD104952,10/2/2024,CUST4850,Ankit Roy,Male,56,Ranchi,Jharkhand,Amazon,Fashion,Ethnic Wear,Ethnic Kurti Set,343.59,1,20,68.72,274.87,Credit Card,Returned,2,2,Apple,228.12,46.75,17.01,Delhi WH,Ekart,High,Late Delivery
ORD111003,10/2/2024,CUST4388,Sunita Iyer,Female,46,Nagpur,Maharashtra,Myntra,Fashion,Ethnic Wear,Leather Sandals,1485.54,1,0,0,1485.54,Cash on Delivery,Delivered,6,5,HP,924.77,560.77,37.75,Mumbai WH,Ekart,Low,Wrong Item
ORD103275,10/2/2024,CUST8545,Divya Kumar,Female,26,Guwahati,Assam,Flipkart,Home & Kitchen,Cookware,Prestige Pressure Cooker,6358.73,1,20,1271.75,5086.98,UPI,Cancelled,4.381534772,4,Boat,3136.13,1950.85,38.35,Bengaluru WH,Blue Dart,Low,No Return
ORD105336,10/2/2024,CUST2316,Sneha Roy,Female,20,Jaipur,Rajasthan,Amazon,Electronics,Tablets,Redmi Note 13,50966.43,2,10,10193.29,91739.57,UPI,Delivered,4,1,Nike,55573.42,36166.15,39.42,Kolkata WH,DTDC,Low,No Return
ORD102670,10/2/2024,CUST5759,Suresh Mukherjee,Male,52,Pune,Maharashtra,Myntra,Grocery,Snacks,Amul Ghee 500ml,122.79,1,0,0,122.79,UPI,Delivered,5,5,Dell,97.14,25.65,20.89,Delhi WH,Delhivery,High,Wrong Item
ORD107338,10/2/2024,CUST6806,Anjali Das,Female,43,Siliguri,West Bengal,Amazon,Electronics,Tablets,Samsung Galaxy M14,2603.04,2,10,520.61,4685.47,Cash on Delivery,Cancelled,4.381534772,4,Boat,3520.85,1164.62,24.86,Delhi WH,Blue Dart,Medium,No Return
ORD117268,10/2/2024,CUST6333,Shreya Gupta,Female,40,Jaipur,Rajasthan,Flipkart,Grocery,Beverages,Aashirvaad Atta 5kg,243.84,1,0,0,243.84,UPI,Delivered,7,5,Dell,203.84,40,16.4,Mumbai WH,Ekart,Low,Wrong Item
ORD117187,10/2/2024,CUST3457,Priya Patel,Female,45,Pune,Maharashtra,Meesho,Sports & Fitness,Sportswear,Yoga Mat,1166.81,2,15,350.04,1983.58,UPI,Delivered,7,4,Adidas,1154.85,828.73,41.78,Mumbai WH,Blue Dart,Medium,Damaged
ORD105025,10/2/2024,CUST2514,Pooja Yadav,Female,26,Bengaluru,Karnataka,Flipkart,Beauty & Personal Care,Skincare,Lakme Kajal,2728.56,1,20,545.71,2182.85,EMI,Delivered,6,3,HP,1717.1,465.75,21.34,Bengaluru WH,Delhivery,Low,Damaged
ORD118649,10/3/2024,CUST2356,Sourav Mukherjee,Male,54,Pune,Maharashtra,Flipkart,Electronics,Smartwatches,Dell Inspiron 14,1491.19,2,0,0,2982.38,Debit Card,Cancelled,4.381534772,4,Adidas,1650.73,1331.65,44.65,Delhi WH,Delhivery,Low,Damaged
ORD114991,10/3/2024,CUST6129,Anita Das,Female,51,Hyderabad,Telangana,Snapdeal,Books,Fiction,Wings of Fire,1031.15,2,15,309.35,1752.95,Cash on Delivery,Delivered,4,4,Samsung,1301.86,451.09,25.73,Delhi WH,Delhivery,Low,No Return
ORD114926,10/3/2024,CUST2643,Karan Verma,Male,56,Hyderabad,Telangana,Amazon,Fashion,Kids Wear,Ethnic Kurti Set,614.5,1,15,92.18,522.32,UPI,Delivered,4,5,Adidas,426.43,95.89,18.36,Kolkata WH,Ekart,Medium,No Return
ORD109363,10/3/2024,CUST2912,Siddharth Gupta,Male,46,Patna,Bihar,Myntra,Beauty & Personal Care,Grooming,Himalaya Face Cream,441.38,1,5,22.07,419.31,Cash on Delivery,Returned,3,3,Nike,302.08,117.23,27.96,Mumbai WH,Delhivery,Low,Wrong Item
ORD110219,10/3/2024,CUST8572,Deepak Banerjee,Male,21,Bhubaneswar,Odisha,Flipkart,Fashion,Ethnic Wear,Ethnic Kurti Set,1299.44,1,10,129.94,1169.5,Debit Card,Cancelled,4.381534772,4,Dell,882.25,287.25,24.56,Bengaluru WH,Blue Dart,Low,Damaged
ORD112632,10/3/2024,CUST3748,Ankit Chauhan,Male,50,Ahmedabad,Gujarat,Flipkart,Fashion,Men's Clothing,Slim Fit Jeans,323.33,1,0,0,323.33,UPI,Delivered,3,5,Samsung,225.56,97.77,30.24,Kolkata WH,Ekart,Low,Late Delivery
ORD102094,10/3/2024,CUST4648,Gaurav Nair,Male,39,Delhi,Delhi,Meesho,Sports & Fitness,Cycles,Hero Sprint Cycle,1911.03,2,0,0,3822.06,Cash on Delivery,Delivered,3,5,Adidas,2352.63,1469.43,38.45,Kolkata WH,Delhivery,High,Wrong Item
ORD100215,10/3/2024,CUST6650,Rajesh Iyer,Male,42,Bengaluru,Karnataka,Flipkart,Fashion,Women's Clothing,Running Shoes,2062.01,2,20,824.8,3299.22,Debit Card,Delivered,4,5,Boat,2292.18,1007.04,30.52,Bengaluru WH,Blue Dart,Low,Late Delivery
ORD109017,10/3/2024,CUST7599,Neha Singh,Female,32,Gurugram,Haryana,Myntra,Sports & Fitness,Sportswear,Cosco Football,311.65,2,50,311.65,311.65,Cash on Delivery,Returned,5,2,Apple,216.67,94.98,30.48,Bengaluru WH,DTDC,Low,No Return
ORD110720,10/3/2024,CUST6577,Meena Chatterjee,Female,29,Chandigarh,Chandigarh,Meesho,Sports & Fitness,Yoga Accessories,Adjustable Dumbbells Set,567.23,1,0,0,567.23,UPI,Returned,4,1,Adidas,372.21,195.02,34.38,Bengaluru WH,Ekart,Medium,No Return
ORD105231,10/3/2024,CUST5736,Vikram Roy,Male,41,Bengaluru,Karnataka,Snapdeal,Home & Kitchen,Furniture,Storage Rack,3272.98,1,15,490.95,2782.03,Credit Card,Delivered,2,5,Boat,1946.44,835.59,30.04,Delhi WH,Delhivery,Low,No Return
ORD104657,10/3/2024,CUST7507,Rohan Chauhan,Male,39,Siliguri,West Bengal,Snapdeal,Sports & Fitness,Yoga Accessories,Yoga Mat,7396.98,1,15,1109.55,6287.43,UPI,Delivered,4,5,Apple,4594.49,1692.94,26.93,Bengaluru WH,Delhivery,High,Late Delivery
ORD106411,10/3/2024,CUST6575,Divya Das,Female,47,Siliguri,West Bengal,Amazon,Home & Kitchen,Bedding,Wall Clock,299.65,1,0,0,299.65,Cash on Delivery,Delivered,3,5,Boat,211.25,88.4,29.5,Delhi WH,Blue Dart,High,Wrong Item
ORD100363,10/3/2024,CUST1602,Simran Kumar,Female,21,Gurugram,Haryana,Flipkart,Electronics,Cameras,OnePlus Nord CE3,5997.6,1,10,599.76,5397.84,UPI,Cancelled,4.381534772,4,Adidas,3491.43,1906.41,35.32,Delhi WH,Blue Dart,Medium,Wrong Item
ORD119612,10/3/2024,CUST7415,Deepak Gupta,Male,26,Delhi,Delhi,Snapdeal,Books,Fiction,Sapiens,120.39,1,5,6.02,114.37,UPI,Delivered,3,5,Boat,89.24,25.13,21.97,Kolkata WH,Ekart,Low,Late Delivery
ORD100606,10/3/2024,CUST2565,Aarti Sharma,Female,21,Ahmedabad,Gujarat,Flipkart,Books,Fiction,Atomic Habits,312.54,4,0,0,1250.16,Debit Card,Delivered,2,5,Dell,820.53,429.63,34.37,Kolkata WH,Blue Dart,Medium,Damaged
ORD109543,10/3/2024,CUST4978,Aarti Verma,Female,55,Jaipur,Rajasthan,Flipkart,Fashion,Women's Clothing,Saree - Banarasi Silk,768.1,2,5,76.81,1459.39,UPI,Delivered,4,4,Nike,1143.78,315.61,21.63,Delhi WH,DTDC,Low,No Return
ORD119354,10/3/2024,CUST3585,Anil Nair,Male,24,Ahmedabad,Gujarat,Amazon,Home & Kitchen,Furniture,Philips Mixer Grinder,1165.83,2,15,349.75,1981.91,Credit Card,Returned,6,1,Nike,1219.67,762.24,38.46,Kolkata WH,Delhivery,High,Late Delivery
ORD109484,10/3/2024,CUST4906,Manoj Patel,Male,21,Guwahati,Assam,Flipkart,Beauty & Personal Care,Skincare,Lakme Kajal,1742.09,3,10,522.63,4703.64,UPI,Delivered,3,4,Adidas,3344.63,1359.01,28.89,Bengaluru WH,Blue Dart,Low,No Return
ORD102837,10/3/2024,CUST6426,Deepak Chatterjee,Male,50,Guwahati,Assam,Myntra,Sports & Fitness,Fitness Equipment,Cricket Bat - Kashmir Willow,14568.99,2,10,2913.8,26224.18,Cash on Delivery,Cancelled,4.381534772,4,Dell,21580.95,4643.23,17.71,Bengaluru WH,Delhivery,Medium,Damaged
ORD103769,10/4/2024,CUST7757,Riya Bose,Female,24,Lucknow,Uttar Pradesh,Ajio,Beauty & Personal Care,Makeup,Himalaya Face Cream,177.91,1,15,26.69,151.22,UPI,Delivered,6,2,Dell,91.64,59.58,39.4,Kolkata WH,Ekart,Low,No Return
ORD103742,10/4/2024,CUST1369,Sneha Shah,Female,32,Guwahati,Assam,Myntra,Sports & Fitness,Yoga Accessories,Cosco Football,6812.75,2,10,1362.55,12262.95,UPI,Delivered,3,5,Boat,6992.32,5270.63,42.98,Bengaluru WH,DTDC,High,Wrong Item
ORD117996,10/4/2024,CUST1151,Ankit Kumar,Male,51,Bhubaneswar,Odisha,Amazon,Beauty & Personal Care,Makeup,Mamaearth Face Wash,908.94,1,15,136.34,772.6,Credit Card,Cancelled,4.381534772,4,Adidas,575.86,196.74,25.46,Bengaluru WH,DTDC,Low,No Return
ORD113059,10/4/2024,CUST2245,Priya Roy,Female,49,Noida,Uttar Pradesh,Flipkart,Sports & Fitness,Sportswear,Adjustable Dumbbells Set,6914.97,1,30,2074.49,4840.48,Cash on Delivery,Delivered,5,4,Dell,2925.33,1915.15,39.57,Kolkata WH,Blue Dart,Medium,Damaged
ORD113197,10/4/2024,CUST3117,Karan Sen,Male,50,Chennai,Tamil Nadu,Amazon,Books,Children's Books,Rich Dad Poor Dad,1188.06,1,10,118.81,1069.25,Cash on Delivery,Delivered,7,5,Samsung,676.78,392.47,36.71,Mumbai WH,Delhivery,Medium,Damaged
ORD114104,10/4/2024,CUST2909,Sunita Singh,Female,51,Guwahati,Assam,Flipkart,Electronics,Smartwatches,Realme Buds Air 3,3036,1,10,303.6,2732.4,EMI,Delivered,3,5,Adidas,2319.1,413.3,15.13,Mumbai WH,DTDC,Medium,No Return
ORD119362,10/4/2024,CUST7469,Sneha Iyer,Female,57,Bhopal,Madhya Pradesh,Snapdeal,Electronics,Headphones,Samsung Galaxy M14,33918.19,1,15,5087.73,28830.46,UPI,Delivered,3,5,Apple,18860.21,9970.25,34.58,Mumbai WH,DTDC,High,Wrong Item
ORD105957,10/4/2024,CUST7486,Anita Verma,Female,20,Bengaluru,Karnataka,Meesho,Beauty & Personal Care,Grooming,Dove Shampoo 650ml,297.83,1,30,89.35,208.48,Credit Card,Delivered,4,1,Boat,164.56,43.92,21.07,Delhi WH,DTDC,Low,Wrong Item
ORD108503,10/4/2024,CUST6574,Amit Chatterjee,Male,20,Chennai,Tamil Nadu,Myntra,Home & Kitchen,Kitchen Appliances,Wall Clock,738.76,1,15,110.81,627.95,UPI,Returned,7,2,Adidas,486.59,141.36,22.51,Kolkata WH,Delhivery,Medium,Damaged
ORD111784,10/4/2024,CUST3088,Simran Chauhan,Female,23,Bhubaneswar,Odisha,Amazon,Beauty & Personal Care,Makeup,Dove Shampoo 650ml,1327.57,2,10,265.51,2389.63,EMI,Delivered,4,5,HP,1651.84,737.79,30.87,Kolkata WH,Blue Dart,Low,Late Delivery
ORD101215,10/4/2024,CUST7929,Pooja Iyer,Female,35,Noida,Uttar Pradesh,Meesho,Electronics,Smartwatches,iQOO Z7,16894.06,4,50,33788.12,33788.12,Net Banking,Delivered,5,5,Dell,27687.71,6100.41,18.05,Kolkata WH,DTDC,Medium,Late Delivery
ORD104378,10/4/2024,CUST3101,Gaurav Kumar,Male,56,Bhopal,Madhya Pradesh,Flipkart,Grocery,Snacks,Bru Coffee 200g,563.53,1,50,281.76,281.77,Credit Card,Returned,3,1,Apple,222.81,58.96,20.92,Mumbai WH,Delhivery,High,Damaged
ORD109654,10/4/2024,CUST8754,Simran Chauhan,Female,36,Gurugram,Haryana,Flipkart,Books,Children's Books,The Alchemist,173.5,5,10,86.75,780.75,EMI,Delivered,2,5,Adidas,432.34,348.41,44.63,Kolkata WH,DTDC,Low,Wrong Item
ORD102279,10/4/2024,CUST5338,Anita Chauhan,Female,43,Visakhapatnam,Andhra Pradesh,Amazon,Electronics,Mobiles,Canon EOS 1500D,12999.24,2,30,7799.54,18198.94,Net Banking,Delivered,3,5,Adidas,11326.8,6872.14,37.76,Kolkata WH,DTDC,High,Late Delivery
ORD119258,10/4/2024,CUST5557,Arjun Chauhan,Male,20,Bengaluru,Karnataka,Amazon,Beauty & Personal Care,Grooming,Wild Stone Perfume,113.34,1,10,11.33,102.01,Net Banking,Delivered,5,5,Apple,57.77,44.24,43.37,Delhi WH,Blue Dart,Medium,Damaged
ORD119000,10/4/2024,CUST8265,Divya Verma,Female,57,Chennai,Tamil Nadu,Flipkart,Grocery,Beverages,Aashirvaad Atta 5kg,507.06,4,10,202.82,1825.42,Debit Card,Delivered,4,4,Boat,1360.13,465.29,25.49,Delhi WH,Delhivery,Low,Damaged
ORD103149,10/4/2024,CUST1062,Kavita Das,Female,55,Siliguri,West Bengal,Amazon,Books,Children's Books,Ikigai,706,1,5,35.3,670.7,Credit Card,Cancelled,4.381534772,4,Boat,553.94,116.76,17.41,Mumbai WH,DTDC,Medium,Damaged
ORD103531,10/4/2024,CUST3070,Nisha Singh,Female,47,Ahmedabad,Gujarat,Meesho,Electronics,Tablets,Realme Buds Air 3,2718.52,1,0,0,2718.52,Cash on Delivery,Delivered,6,5,HP,1762.41,956.11,35.17,Bengaluru WH,Blue Dart,High,Late Delivery
ORD117980,10/4/2024,CUST6412,Vikram Nair,Male,54,Hyderabad,Telangana,Amazon,Home & Kitchen,Bedding,Storage Rack,5518.8,2,30,3311.28,7726.32,Cash on Delivery,Returned,2,2,Samsung,4985.51,2740.81,35.47,Delhi WH,DTDC,High,Late Delivery
ORD110265,10/4/2024,CUST3608,Payal Mukherjee,Female,29,Kolkata,West Bengal,Flipkart,Home & Kitchen,Home Decor,LED Table Lamp,6045.62,4,10,2418.25,21764.23,Debit Card,Delivered,7,1,Nike,16656.63,5107.6,23.47,Delhi WH,Blue Dart,Medium,Damaged
ORD110055,10/4/2024,CUST8579,Vivek Nair,Male,25,Chennai,Tamil Nadu,Flipkart,Beauty & Personal Care,Haircare,Philips Hair Dryer,643.37,3,20,386.02,1544.09,Net Banking,Delivered,5,5,HP,1065.02,479.07,31.03,Mumbai WH,Blue Dart,Medium,Wrong Item
ORD112225,10/4/2024,CUST3857,Nisha Reddy,Female,52,Chennai,Tamil Nadu,Amazon,Electronics,Tablets,boAt Airdopes 141,25220.48,4,15,15132.29,85749.63,Credit Card,Delivered,6,4,Boat,47741.39,38008.24,44.32,Kolkata WH,Delhivery,Low,Damaged
ORD109198,10/4/2024,CUST7623,Swati Iyer,Female,39,Surat,Gujarat,Meesho,Grocery,Beverages,Haldiram Bhujia 400g,800.89,1,0,0,800.89,Credit Card,Cancelled,4.381534772,4,Dell,517.52,283.37,35.38,Bengaluru WH,Blue Dart,Medium,Late Delivery
ORD119221,10/4/2024,CUST5643,Swati Das,Female,53,Bhopal,Madhya Pradesh,Myntra,Electronics,Cameras,HP Pavilion 15,1978.78,1,40,791.51,1187.27,Cash on Delivery,Delivered,4,5,Dell,714.79,472.48,39.8,Delhi WH,Blue Dart,Low,No Return
ORD117359,10/4/2024,CUST5861,Aditya Shah,Male,50,Ahmedabad,Gujarat,Myntra,Books,Non-Fiction,Rich Dad Poor Dad,738.38,2,40,590.7,886.06,Credit Card,Delivered,5,5,Samsung,641.24,244.82,27.63,Mumbai WH,Delhivery,Low,Wrong Item
ORD117403,10/5/2024,CUST8941,Arjun Yadav,Male,25,Patna,Bihar,Amazon,Fashion,Women's Clothing,Cotton Kurta,357.38,5,30,536.07,1250.83,Debit Card,Delivered,3,1,Boat,716.51,534.32,42.72,Delhi WH,Delhivery,Low,Damaged
ORD111804,10/5/2024,CUST1540,Gaurav Iyer,Male,46,Bhubaneswar,Odisha,Amazon,Grocery,Staples,Bru Coffee 200g,882.29,5,0,0,4411.45,UPI,Delivered,7,5,Adidas,3600.29,811.16,18.39,Delhi WH,Blue Dart,Low,Wrong Item
ORD108266,10/5/2024,CUST6813,Isha Sen,Female,32,Siliguri,West Bengal,Amazon,Beauty & Personal Care,Fragrances,Lakme Kajal,104.05,2,30,62.43,145.67,Cash on Delivery,Delivered,5,2,Boat,106.58,39.09,26.83,Bengaluru WH,Delhivery,High,No Return
ORD111697,10/5/2024,CUST8318,Rahul Roy,Male,58,Coimbatore,Tamil Nadu,Amazon,Fashion,Kids Wear,Kids T-Shirt Combo,1052.84,1,0,0,1052.84,Credit Card,Delivered,3,4,Samsung,796.41,256.43,24.36,Delhi WH,DTDC,High,Late Delivery
ORD116510,10/5/2024,CUST6991,Aditya Singh,Male,27,Pune,Maharashtra,Flipkart,Beauty & Personal Care,Makeup,Himalaya Face Cream,149.96,1,0,0,149.96,Credit Card,Returned,6,3,Apple,87.89,62.07,41.39,Bengaluru WH,Blue Dart,Low,Damaged
ORD103376,10/5/2024,CUST1920,Pooja Bose,Female,42,Indore,Madhya Pradesh,Myntra,Home & Kitchen,Cookware,Storage Rack,5076.94,1,10,507.69,4569.25,UPI,Delivered,5,5,Nike,3063.42,1505.83,32.96,Mumbai WH,DTDC,Medium,Wrong Item
ORD117227,10/5/2024,CUST8403,Anil Yadav,Male,42,Lucknow,Uttar Pradesh,Flipkart,Home & Kitchen,Bedding,Wall Clock,2252.41,1,20,450.48,1801.93,UPI,Delivered,4,5,Boat,1319.39,482.54,26.78,Mumbai WH,Delhivery,Medium,Damaged
ORD113512,10/5/2024,CUST5987,Amit Mishra,Male,34,Coimbatore,Tamil Nadu,Flipkart,Grocery,Dairy,Bru Coffee 200g,768.52,4,0,0,3074.08,Credit Card,Delivered,6,3,Samsung,2508.24,565.84,18.41,Mumbai WH,Blue Dart,Medium,Wrong Item
ORD116581,10/5/2024,CUST5621,Anil Shah,Male,40,Noida,Uttar Pradesh,Myntra,Home & Kitchen,Bedding,Milton Water Bottle,3731.88,2,15,1119.56,6344.2,UPI,Delivered,3,5,Adidas,5339.05,1005.15,15.84,Mumbai WH,DTDC,Low,Late Delivery
ORD106060,10/5/2024,CUST7933,Anita Banerjee,Female,20,Kolkata,West Bengal,Amazon,Fashion,Men's Clothing,Running Shoes,2853.1,3,20,1711.86,6847.44,Cash on Delivery,Returned,3,3,Samsung,3937.23,2910.21,42.5,Kolkata WH,DTDC,High,Late Delivery
ORD118435,10/5/2024,CUST7433,Arjun Bose,Male,57,Indore,Madhya Pradesh,Flipkart,Electronics,Mobiles,Dell Inspiron 14,20693.14,4,30,24831.77,57940.79,Net Banking,Delivered,5,1,Nike,37272.85,20667.94,35.67,Bengaluru WH,DTDC,Low,Late Delivery
ORD117997,10/5/2024,CUST1493,Neha Banerjee,Female,49,Kolkata,West Bengal,Flipkart,Electronics,Smartwatches,iQOO Z7,22669.51,1,10,2266.95,20402.56,UPI,Delivered,7,5,Nike,11596.45,8806.11,43.16,Kolkata WH,Delhivery,Medium,Wrong Item
ORD112913,10/5/2024,CUST7066,Riya Bose,Female,34,Bengaluru,Karnataka,Amazon,Electronics,Tablets,iQOO Z7,63907.58,2,20,25563.03,102252.13,Cash on Delivery,Delivered,1,2,Samsung,65882.01,36370.12,35.57,Delhi WH,Ekart,Low,No Return
ORD118072,10/5/2024,CUST3359,Kirti Iyer,Female,50,Bhubaneswar,Odisha,Myntra,Beauty & Personal Care,Grooming,Lakme Kajal,2810.53,1,40,1124.21,1686.32,UPI,Delivered,3,5,Boat,1411.6,274.72,16.29,Mumbai WH,DTDC,High,Wrong Item
ORD117495,10/6/2024,CUST2033,Karan Kumar,Male,20,Patna,Bihar,Myntra,Fashion,Kids Wear,Formal Shirt,614.65,1,0,0,614.65,Net Banking,Delivered,2,4,Dell,484.55,130.1,21.17,Delhi WH,Delhivery,Low,Late Delivery
ORD108468,10/6/2024,CUST7572,Sneha Patel,Female,35,Chennai,Tamil Nadu,Myntra,Electronics,Headphones,Dell Inspiron 14,7875.58,1,10,787.56,7088.02,Cash on Delivery,Delivered,2,4,Dell,5891.24,1196.78,16.88,Mumbai WH,Delhivery,Medium,Wrong Item
ORD107195,10/6/2024,CUST5414,Nikhil Shah,Male,25,Jaipur,Rajasthan,Amazon,Beauty & Personal Care,Fragrances,Philips Hair Dryer,1795.14,1,40,718.06,1077.08,Net Banking,Delivered,5,3,Dell,655.86,421.22,39.11,Delhi WH,Blue Dart,High,Wrong Item
ORD117742,10/6/2024,CUST4009,Ritu Iyer,Female,36,Jaipur,Rajasthan,Flipkart,Beauty & Personal Care,Skincare,Philips Hair Dryer,107.49,2,10,21.5,193.48,UPI,Cancelled,4.381534772,4,HP,152.2,41.28,21.34,Kolkata WH,Delhivery,High,Wrong Item
ORD103759,10/6/2024,CUST4834,Anita Nair,Female,58,Gurugram,Haryana,Amazon,Beauty & Personal Care,Skincare,Lakme Kajal,458.56,1,0,0,458.56,Cash on Delivery,Delivered,1,4,Apple,341.31,117.25,25.57,Bengaluru WH,Ekart,Low,Damaged
